"";"Month";"Year";"Dry weight";"Ca";"Mg";"K";"S";"P";"Date"
"1620";12;2139;54912,7578125;71,9729538;11,5796547;44,4979439;5,0159507;7,1881948;2139-12-01
"1621";1;2140;54913,9882812;71,9729538;11,5796547;44,4979439;5,0159535;7,1882;2140-01-01
"1622";2;2140;54915,21875;71,9729538;11,5796547;44,4979439;5,0159588;7,1882086;2140-02-01
"1623";3;2140;54917,6875;71,9729538;11,5796547;44,4979439;5,0159831;7,1882424;2140-03-01
"1624";4;2140;54948,5078125;71,9772949;11,5801401;44,4996834;5,0170193;7,1895638;2140-04-01
"1625";5;2140;55010,140625;72,0400162;11,5906801;44,5388756;5,0236287;7,1985617;2140-05-01
"1626";6;2140;55049,5898438;72,1009598;11,600605;44,5756416;5,0266914;7,2017846;2140-06-01
"1627";7;2140;55089,0390625;72,1620407;11,6105785;44,6126289;5,0306358;7,2047877;2140-07-01
"1628";8;2140;55123,5546875;72,2182465;11,6197271;44,6494522;5,0338898;7,207716;2140-08-01
"1629";9;2140;55155,6054688;72,2704315;11,6282215;44,6815186;5,0369868;7,210413;2140-09-01
"1630";10;2140;55156,8359375;72,271965;11,6283598;44,6815186;5,0370622;7,2106166;2140-10-01
"1631";11;2140;55158,0664062;72,2719574;11,6283598;44,6815147;5,0370708;7,210638;2140-11-01
"1632";12;2140;55159,296875;72,271965;11,6283598;44,6815147;5,0370741;7,2106452;2140-12-01
"1633";1;2141;55160,5273438;72,271965;11,6283598;44,6815186;5,0370765;7,2106509;2141-01-01
"1634";2;2141;55161,7578125;72,271965;11,6283598;44,6815186;5,0370822;7,210659;2141-02-01
"1635";3;2141;55164,2226562;72,271965;11,6283588;44,6815186;5,037106;7,2106929;2141-03-01
"1636";4;2141;55195,0429688;72,2763062;11,6288452;44,6832619;5,0381427;7,2120142;2141-04-01
"1637";5;2141;55256,6796875;72,3390198;11,6393852;44,7224541;5,0447516;7,2210121;2141-05-01
"1638";6;2141;55296,1289062;72,399971;11,649313;44,7592201;5,0478148;7,2235351;2141-06-01
"1639";7;2141;55335,578125;72,4610672;11,6592846;44,7962074;5,0517588;7,2265158;2141-07-01
"1640";8;2141;55370,09375;72,5172653;11,6684341;44,8330307;5,0550122;7,2294335;2141-08-01
"1641";9;2141;55402,1445312;72,569458;11,6769295;44,865097;5,0581098;7,2321434;2141-09-01
"1642";10;2141;55403,375;72,5709915;11,6770678;44,865097;5,0581846;7,2323465;2141-10-01
"1643";11;2141;55404,6054688;72,5709915;11,6770678;44,8650932;5,0581932;7,2323685;2141-11-01
"1644";12;2141;55405,8359375;72,5709763;11,6770678;44,865097;5,0581965;7,2323756;2141-12-01
"1645";1;2142;55407,0664062;72,5709686;11,6770678;44,865097;5,0581989;7,2323813;2142-01-01
"1646";2;2142;55408,296875;72,5709686;11,6770678;44,865097;5,0582047;7,2323895;2142-02-01
"1647";3;2142;55410,7617188;72,570961;11,6770678;44,865097;5,0582299;7,2324233;2142-03-01
"1648";4;2142;55441,5820312;72,5753098;11,6775522;44,8668365;5,0592656;7,2337451;2142-04-01
"1649";5;2142;55503,21875;72,638031;11,6880903;44,9060287;5,0658755;7,242743;2142-05-01
"1650";6;2142;55542,6640625;72,6989822;11,6980171;44,9427872;5,0689383;7,2469506;2142-06-01
"1651";7;2142;55582,1132812;72,7600708;11,7079906;44,9797821;5,0728817;7,2499428;2142-07-01
"1652";8;2142;55616,6328125;72,8162689;11,7171392;45,0165977;5,0761352;7,2528548;2142-08-01
"1653";9;2142;55648,6796875;72,8684692;11,7256346;45,0486717;5,0792322;7,2559824;2142-09-01
"1654";10;2142;55649,9140625;72,8699951;11,7257729;45,0486717;5,079308;7,2561851;2142-10-01
"1655";11;2142;55651,140625;72,8700027;11,7257729;45,0486641;5,0793161;7,2562065;2142-11-01
"1656";12;2142;55652,375;72,8700027;11,7257729;45,0486641;5,0793195;7,2562132;2142-12-01
"1657";1;2143;55653,6015625;72,8700027;11,7257729;45,0486641;5,0793223;7,2562184;2143-01-01
"1658";2;2143;55654,8359375;72,8700027;11,7257729;45,0486641;5,0793281;7,2562265;2143-02-01
"1659";3;2143;55657,3007812;72,8700104;11,7257729;45,0486641;5,0793524;7,2562604;2143-03-01
"1660";4;2143;55688,1210938;72,8743591;11,7262592;45,0504036;5,080389;7,2575817;2143-04-01
"1661";5;2143;55749,7578125;72,9370804;11,7367983;45,0895958;5,0869989;7,2665801;2143-05-01
"1662";6;2143;55789,203125;72,998024;11,7467241;45,126358;5,0900621;7,2695251;2143-06-01
"1663";7;2143;55828,6523438;73,0591125;11,7566977;45,1633453;5,0940061;7,2724824;2143-07-01
"1664";8;2143;55863,1679688;73,1153107;11,7658463;45,2001724;5,09726;7,2753754;2143-08-01
"1665";9;2143;55895,21875;73,1675034;11,7743416;45,232235;5,1003571;7,2780666;2143-09-01
"1666";10;2143;55896,4492188;73,1690216;11,7744799;45,2322388;5,1004324;7,2782693;2143-10-01
"1667";11;2143;55897,6796875;73,1690216;11,7744799;45,232235;5,100441;7,2782903;2143-11-01
"1668";12;2143;55898,9101562;73,1690216;11,7744799;45,232235;5,1004438;7,2782969;2143-12-01
"1669";1;2144;55900,140625;73,1690216;11,7744799;45,232235;5,1004472;7,2783027;2144-01-01
"1670";2;2144;55901,3710938;73,1690216;11,7744799;45,2322311;5,1004519;7,2783103;2144-02-01
"1671";3;2144;55903,8359375;73,1690216;11,7744799;45,2322311;5,1004767;7,2783442;2144-03-01
"1672";4;2144;55934,65625;73,1733704;11,7749662;45,2339783;5,1015129;7,2796655;2144-04-01
"1673";5;2144;55996,2929688;73,2360916;11,7855043;45,2731705;5,1081219;7,2886634;2144-05-01
"1674";6;2144;56035,7421875;73,2970352;11,7954321;45,3099365;5,1111851;7,2915831;2144-06-01
"1675";7;2144;56075,1914062;73,3581161;11,8054037;45,34692;5,115129;7,2945523;2144-07-01
"1676";8;2144;56109,7070312;73,4143219;11,8145533;45,3837471;5,1183829;7,2974739;2144-08-01
"1677";9;2144;56141,7578125;73,466507;11,8230476;45,4158134;5,12148;7,3001747;2144-09-01
"1678";10;2144;56142,9882812;73,4680328;11,8231859;45,4158173;5,1215553;7,3003774;2144-10-01
"1679";11;2144;56144,21875;73,4680328;11,8231859;45,4158134;5,121563;7,3003988;2144-11-01
"1680";12;2144;56145,4492188;73,4680328;11,8231859;45,4158096;5,1215663;7,3004055;2144-12-01
"1681";1;2145;56146,6796875;73,4680328;11,8231859;45,4158096;5,1215696;7,3004103;2145-01-01
"1682";2;2145;56147,9101562;73,4680328;11,8231859;45,4158096;5,1215749;7,3004184;2145-02-01
"1683";3;2145;56150,375;73,4680405;11,8231859;45,4158096;5,1215997;7,3004527;2145-03-01
"1684";4;2145;56181,1953125;73,4723892;11,8236723;45,4175491;5,1226358;7,3017745;2145-04-01
"1685";5;2145;56242,8320312;73,5351181;11,8342123;45,4567413;5,1292453;7,309165;2145-05-01
"1686";6;2145;56282,28125;73,5960617;11,8441372;45,4935036;5,132308;7,3133736;2145-06-01
"1687";7;2145;56321,7265625;73,6571503;11,8541107;45,5304947;5,1362519;7,31637;2145-07-01
"1688";8;2145;56356,2460938;73,713356;11,8632593;45,567318;5,1395063;7,3193383;2145-08-01
"1689";9;2145;56388,296875;73,7655411;11,8717537;45,5993843;5,1426029;7,3228431;2145-09-01
"1690";10;2145;56389,5273438;73,7670746;11,871892;45,5993958;5,1426778;7,3230457;2145-10-01
"1691";11;2145;56390,7578125;73,7670746;11,871892;45,5993919;5,1426864;7,3230672;2145-11-01
"1692";12;2145;56391,9882812;73,7670746;11,871892;45,5993919;5,1426892;7,3230734;2145-12-01
